symbol,mode,fold,split,task,horizon_days,model,n_rows,mae,rmse,r2,extra
AAPL,walk,7,val,return,20,HGB,106,0.06864741014350507,0.0832787218122332,-0.39129537996113806,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,7,test,return,20,HGB,106,0.10244538672875855,0.12906015640961563,-0.6751447884703534,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,8,val,return,20,BASELINE_ZERO,106,0.06805998566821156,0.0804617183699374,-0.3232853756061247,
AAPL,walk,8,test,return,20,BASELINE_ZERO,106,0.07459030949082347,0.08730224521513114,-0.0046909520658717785,
AAPL,walk,8,val,return,20,BASELINE_MEAN_TRAIN,106,0.07776516216907486,0.09201084593686726,-0.7304256876784887,mean=0.0200093
AAPL,walk,8,test,return,20,BASELINE_MEAN_TRAIN,106,0.07889033019248044,0.09088882951110433,-0.08893682895922206,mean=0.0200093
AAPL,walk,8,val,return,20,RIDGE,106,0.08411421765411659,0.1012510886253847,-1.0954355564701634,alpha=5.0
AAPL,walk,8,test,return,20,RIDGE,106,0.0773793466160013,0.0876657440774807,-0.013074798644913344,alpha=5.0
AAPL,walk,8,val,return,20,ELASTICNET,106,0.08698705965675424,0.10457670898136519,-1.2353464735089998,alpha=1e-3 l1=0.2
AAPL,walk,8,test,return,20,ELASTICNET,106,0.07925640472747467,0.08992139993308977,-0.06587870211590818,alpha=1e-3 l1=0.2
AAPL,walk,8,val,return,20,HGB,106,0.05775854333395579,0.07347034241153894,-0.10331375893173433,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,8,test,return,20,HGB,106,0.07607807406734862,0.0952832844750299,-0.1967821514690149,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,9,val,return,20,BASELINE_ZERO,106,0.09122496778110081,0.10119813201727625,-0.029942474094963423,
AAPL,walk,9,test,return,20,BASELINE_ZERO,106,0.06365945991749308,0.08212860086128537,-0.02270277611133853,
AAPL,walk,9,val,return,20,BASELINE_MEAN_TRAIN,106,0.09774702337443472,0.10603551549330034,-0.1307606334398801,mean=0.0188034
AAPL,walk,9,test,return,20,BASELINE_MEAN_TRAIN,106,0.06342600163303137,0.08147697704980368,-0.006538523146597974,mean=0.0188034
AAPL,walk,9,val,return,20,RIDGE,106,0.09190547784537251,0.10030714850990663,-0.011886369040376987,alpha=5.0
AAPL,walk,9,test,return,20,RIDGE,106,0.06519099609268968,0.0810205106943203,0.004707941181812503,alpha=5.0
AAPL,walk,9,val,return,20,ELASTICNET,106,0.0934188340640225,0.10195677729230117,-0.0454425582221305,alpha=1e-3 l1=0.2
AAPL,walk,9,test,return,20,ELASTICNET,106,0.06753456509122553,0.08355902927357034,-0.05863770587185524,alpha=1e-3 l1=0.2
AAPL,walk,9,val,return,20,HGB,106,0.104017159997979,0.12432387926131591,-0.5544511630474809,lr=0.03 depth=3 l2=1.0 leaf=30
