symbol,mode,fold,split,task,horizon_days,model,n_rows,mae,rmse,r2,extra
AAPL,walk,0,val,return,1,BASELINE_ZERO,125,0.022479114642521496,0.03321452603922234,-0.0032511038496443323,
AAPL,walk,0,test,return,1,BASELINE_ZERO,125,0.018472102255742903,0.025310991348581995,-0.013769331990824973,
AAPL,walk,0,val,return,1,BASELINE_MEAN_TRAIN,125,0.02243462419067174,0.033182817825618924,-0.001336512869276385,mean=0.000678471
AAPL,walk,0,test,return,1,BASELINE_MEAN_TRAIN,125,0.018415421240438545,0.02524091655156815,-0.008163756084689222,mean=0.000678471
AAPL,walk,0,val,return,1,RIDGE,125,0.025772694978366283,0.037125211981578594,-0.2534049668015239,alpha=5.0
AAPL,walk,0,test,return,1,RIDGE,125,0.03309204874387955,0.040235175756935984,-1.5617258093870685,alpha=5.0
AAPL,walk,0,val,return,1,ELASTICNET,125,0.022575851474222492,0.03369385677706966,-0.03241659805308261,alpha=1e-3 l1=0.2
AAPL,walk,0,test,return,1,ELASTICNET,125,0.018720441048498366,0.02563622379074067,-0.03998948056498142,alpha=1e-3 l1=0.2
AAPL,walk,0,val,return,1,HGB,125,0.024567389626614023,0.034016107214346,-0.0522592459168012,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,0,test,return,1,HGB,125,0.02221205623391447,0.02949163415187053,-0.3763171254895772,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,1,val,return,1,BASELINE_ZERO,125,0.018865533237984594,0.02563925950143523,-0.025520792271770842,
AAPL,walk,1,test,return,1,BASELINE_ZERO,125,0.016508481666392384,0.021479089288432278,-0.0016276119945954903,
AAPL,walk,1,val,return,1,BASELINE_MEAN_TRAIN,125,0.018771678778640513,0.025561115112208536,-0.019279069811672045,mean=0.000529232
AAPL,walk,1,test,return,1,BASELINE_MEAN_TRAIN,125,0.016538485446606365,0.021464270352834807,-0.0002459952428957024,mean=0.000529232
AAPL,walk,1,val,return,1,RIDGE,125,0.028048705953041382,0.034907709419757335,-0.900974181145267,alpha=5.0
AAPL,walk,1,test,return,1,RIDGE,125,0.02731036214459504,0.03295618825636846,-1.3580255775770982,alpha=5.0
AAPL,walk,1,val,return,1,ELASTICNET,125,0.019182602512513934,0.02582671314914918,-0.04057117675948074,alpha=1e-3 l1=0.2
AAPL,walk,1,test,return,1,ELASTICNET,125,0.016641505969332736,0.02200812587044487,-0.051576044370396756,alpha=1e-3 l1=0.2
AAPL,walk,1,val,return,1,HGB,125,0.02755002736881693,0.03462180602274411,-0.8699627340447937,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,1,test,return,1,HGB,125,0.024856192411196684,0.032255566181677346,-1.2588318381554844,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,2,val,return,1,BASELINE_ZERO,125,0.018472102255742903,0.025310991348581995,-0.013769331990824973,
AAPL,walk,2,test,return,1,BASELINE_ZERO,125,0.013714022978381405,0.017589347681539236,-7.107272071915638e-05,
AAPL,walk,2,val,return,1,BASELINE_MEAN_TRAIN,125,0.018409806746412575,0.025230864515715743,-0.007360926260328249,mean=0.000793044
AAPL,walk,2,test,return,1,BASELINE_MEAN_TRAIN,125,0.013744473549158021,0.017600536447206508,-0.0013437884556679602,mean=0.000793044
AAPL,walk,2,val,return,1,RIDGE,125,0.019808959735255743,0.02637736126397831,-0.10099040260644676,alpha=5.0
AAPL,walk,2,test,return,1,RIDGE,125,0.01407727829991068,0.018511983195330615,-0.10773860969889926,alpha=5.0
AAPL,walk,2,val,return,1,ELASTICNET,125,0.018845895923220394,0.02540979837060402,-0.02169972399479203,alpha=1e-3 l1=0.2
AAPL,walk,2,test,return,1,ELASTICNET,125,0.013644533110660285,0.017736903632065294,-0.01692052083834983,alpha=1e-3 l1=0.2
AAPL,walk,2,val,return,1,HGB,125,0.02323524699435326,0.031023284110463588,-0.5229876391022361,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,2,test,return,1,HGB,125,0.019010538297122605,0.024919651707479267,-1.0073140965719003,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,3,val,return,1,BASELINE_ZERO,125,0.016508481666392384,0.021479089288432278,-0.0016276119945954903,
AAPL,walk,3,test,return,1,BASELINE_ZERO,125,0.010441437543458497,0.01311217702312397,-0.013876833332685967,
AAPL,walk,3,val,return,1,BASELINE_MEAN_TRAIN,125,0.016566143898461665,0.021461637165379188,-5.945274290652947e-07,mean=0.000882389
AAPL,walk,3,test,return,1,BASELINE_MEAN_TRAIN,125,0.010364661903981859,0.01303842836898936,-0.002503927624992519,mean=0.000882389
AAPL,walk,3,val,return,1,RIDGE,125,0.016725153215712756,0.021925983045497515,-0.04374091776768374,alpha=5.0
AAPL,walk,3,test,return,1,RIDGE,125,0.010612205754973984,0.013589913406680502,-0.08910304159530202,alpha=5.0
AAPL,walk,3,val,return,1,ELASTICNET,125,0.01663630430016673,0.02158234191445405,-0.011280652476385544,alpha=1e-3 l1=0.2
AAPL,walk,3,test,return,1,ELASTICNET,125,0.010275701692949087,0.013088783343132276,-0.0102623073835586,alpha=1e-3 l1=0.2
AAPL,walk,3,val,return,1,HGB,125,0.022740276791899938,0.028239593025687914,-0.7313761420279454,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,3,test,return,1,HGB,125,0.02131108045718397,0.026279965260287582,-3.072725741574632,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,4,val,return,1,BASELINE_ZERO,125,0.013714022978381405,0.017589347681539236,-7.107272071915638e-05,
AAPL,walk,4,test,return,1,BASELINE_ZERO,125,0.011035196986633796,0.014248179922373986,-0.024836596642939135,
AAPL,walk,4,val,return,1,BASELINE_MEAN_TRAIN,125,0.013752247295530096,0.017608726918346498,-0.0022759629627626676,mean=0.000987387
AAPL,walk,4,test,return,1,BASELINE_MEAN_TRAIN,125,0.010909666293213457,0.014128175667844094,-0.007646073022591571,mean=0.000987387
AAPL,walk,4,val,return,1,RIDGE,125,0.014258142752177528,0.01808439553596788,-0.05715676378295553,alpha=5.0
AAPL,walk,4,test,return,1,RIDGE,125,0.011655122150498213,0.01494558911466172,-0.12761779558871478,alpha=5.0
AAPL,walk,4,val,return,1,ELASTICNET,125,0.013905104873295746,0.017794248345030024,-0.023506708027755785,alpha=1e-3 l1=0.2
AAPL,walk,4,test,return,1,ELASTICNET,125,0.010930816141089528,0.014208031771800418,-0.019069217911077407,alpha=1e-3 l1=0.2
AAPL,walk,4,val,return,1,HGB,125,0.01849058335936057,0.02396244787988774,-0.8560674771199037,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,4,test,return,1,HGB,125,0.01423633038662026,0.018484734455829457,-0.724893463260573,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,5,val,return,1,BASELINE_ZERO,125,0.010441437543458497,0.01311217702312397,-0.013876833332685967,
AAPL,walk,5,test,return,1,BASELINE_ZERO,125,0.013433593055839757,0.017227845761450037,-0.006238984084052435,
AAPL,walk,5,val,return,1,BASELINE_MEAN_TRAIN,125,0.01036431638138906,0.013038189415367732,-0.0024671824372592965,mean=0.000887188
AAPL,walk,5,test,return,1,BASELINE_MEAN_TRAIN,125,0.01344392983612508,0.017180766390658922,-0.0007469023103809924,mean=0.000887188
AAPL,walk,5,val,return,1,RIDGE,125,0.010484304452064018,0.013386831989753907,-0.05679613842726372,alpha=5.0
