symbol,fold,method,y,p
AAPL,11,isotonic,1,0.2
AAPL,11,isotonic,1,0.2
AAPL,11,isotonic,1,0.05831803389368597
AAPL,11,isotonic,1,0.2
AAPL,11,isotonic,0,0.13241005980729395
AAPL,11,isotonic,0,0.2
AAPL,11,isotonic,1,0.2
AAPL,11,isotonic,0,0.4074074074074074
AAPL,11,isotonic,1,0.2
AAPL,11,isotonic,1,0.2
AAPL,11,isotonic,1,0.2
AAPL,11,isotonic,0,0.2
AAPL,11,isotonic,0,0.2
AAPL,11,isotonic,0,1e-07
AAPL,11,isotonic,1,0.2
AAPL,11,isotonic,1,0.2
AAPL,11,isotonic,1,0.2
AAPL,11,isotonic,1,0.2
AAPL,11,isotonic,1,0.2
AAPL,11,isotonic,1,0.5333333333333333
AAPL,11,isotonic,1,1e-07
AAPL,11,isotonic,1,0.016644660279217575
AAPL,11,isotonic,1,0.4074074074074074
AAPL,11,isotonic,1,0.2
AAPL,11,isotonic,1,0.2
AAPL,11,isotonic,1,0.2
AAPL,11,isotonic,1,0.2
AAPL,11,isotonic,1,0.4074074074074074
AAPL,11,isotonic,1,0.2
AAPL,11,isotonic,1,1e-07
AAPL,11,isotonic,1,1e-07
AAPL,11,isotonic,1,0.2801369264730634
AAPL,11,isotonic,1,0.2
AAPL,11,isotonic,1,0.2
AAPL,11,isotonic,1,0.4074074074074074
AAPL,11,isotonic,1,0.2
AAPL,11,isotonic,1,0.2
AAPL,11,isotonic,1,0.2
AAPL,11,isotonic,1,0.2
AAPL,11,isotonic,1,1e-07
AAPL,11,isotonic,1,0.2
AAPL,11,isotonic,1,0.2
AAPL,11,isotonic,0,0.2
AAPL,11,isotonic,0,1e-07
AAPL,11,isotonic,0,1e-07
AAPL,11,isotonic,0,0.2
AAPL,11,isotonic,1,0.2
AAPL,11,isotonic,1,0.4074074074074074
AAPL,11,isotonic,1,0.4074074074074074
AAPL,11,isotonic,1,0.4074074074074074
AAPL,11,isotonic,1,0.2
AAPL,11,isotonic,1,0.2
AAPL,11,isotonic,0,0.2
AAPL,11,isotonic,0,0.2
AAPL,11,isotonic,0,0.2
AAPL,11,isotonic,1,0.2
AAPL,11,isotonic,1,0.2
AAPL,11,isotonic,1,0.2
AAPL,11,isotonic,1,0.2
AAPL,11,isotonic,0,0.4074074074074074
AAPL,11,isotonic,0,0.2
AAPL,11,isotonic,0,0.2
AAPL,11,isotonic,0,1e-07
AAPL,11,isotonic,0,0.2
AAPL,11,isotonic,0,0.2
AAPL,11,isotonic,0,0.12960954588045556
AAPL,11,isotonic,0,0.2
AAPL,11,isotonic,1,0.2
AAPL,11,isotonic,0,0.2
AAPL,11,isotonic,0,0.2
AAPL,12,no_cal,0,0.046287715437429613
AAPL,12,no_cal,1,0.08786078677869225
AAPL,12,no_cal,1,0.026947608190864513
AAPL,12,no_cal,1,0.030965209587683222
AAPL,12,no_cal,0,0.01613007466325061
AAPL,12,no_cal,0,0.040830117302570176
AAPL,12,no_cal,0,0.027259223062572856
AAPL,12,no_cal,1,0.04573844549530414
AAPL,12,no_cal,1,0.02069824504301394
AAPL,12,no_cal,1,0.024215793568391413
AAPL,12,no_cal,1,0.020055868834436105
AAPL,12,no_cal,1,0.017664854031939653
AAPL,12,no_cal,1,0.12793687960001882
AAPL,12,no_cal,1,0.010931696490074428
AAPL,12,no_cal,1,0.03411577562203795
AAPL,12,no_cal,1,0.07049764727537934
AAPL,12,no_cal,1,0.025946059871489693
AAPL,12,no_cal,1,0.05998583442493735
AAPL,12,no_cal,1,0.027593513379733328
AAPL,12,no_cal,1,0.01341825040593993
AAPL,12,no_cal,1,0.12799037075342376
AAPL,12,no_cal,1,0.03204983483559895
AAPL,12,no_cal,1,0.022953801194171296
AAPL,12,no_cal,1,0.011226010701696773
AAPL,12,no_cal,1,0.021634701479800914
AAPL,12,no_cal,1,0.02594656552590174
AAPL,12,no_cal,1,0.026312173975640223
AAPL,12,no_cal,1,0.0419883170759629
AAPL,12,no_cal,1,0.02469468309715563
AAPL,12,no_cal,1,0.03103338398000177
AAPL,12,no_cal,1,0.03630258510983573
AAPL,12,no_cal,1,0.04445458971054263
AAPL,12,no_cal,1,0.020104091511855316
AAPL,12,no_cal,1,0.019532822058557147
AAPL,12,no_cal,1,0.01699306270465225
AAPL,12,no_cal,0,0.04945498816074138
AAPL,12,no_cal,0,0.02075730546900398
AAPL,12,no_cal,0,0.014032469262246036
AAPL,12,no_cal,0,0.01944867506253308
AAPL,12,no_cal,1,0.034409478198174116
AAPL,12,no_cal,1,0.02763054055259892
AAPL,12,no_cal,1,0.049777290979042134
AAPL,12,no_cal,1,0.057441137284813246
AAPL,12,no_cal,1,0.04948705018799621
AAPL,12,no_cal,1,0.019329258505678213
AAPL,12,no_cal,0,0.013926483195061705
AAPL,12,no_cal,0,0.021081647906399274
AAPL,12,no_cal,0,0.014488223716041066
AAPL,12,no_cal,1,0.022035298194153667
AAPL,12,no_cal,1,0.015312206588476856
AAPL,12,no_cal,1,0.021078789203712447
AAPL,12,no_cal,1,0.01679361649132562
AAPL,12,no_cal,0,0.06168628115364318
AAPL,12,no_cal,0,0.023514759245169044
AAPL,12,no_cal,0,0.07164626163102912
AAPL,12,no_cal,0,0.015412012082056798
AAPL,12,no_cal,0,0.01447953102290596
AAPL,12,no_cal,0,0.06548297425134138
AAPL,12,no_cal,0,0.012170045112585392
AAPL,12,no_cal,0,0.05738158466133307
AAPL,12,no_cal,1,0.04236651585476797
AAPL,12,no_cal,0,0.00781475620380332
AAPL,12,no_cal,0,0.030360847338063702
AAPL,12,no_cal,0,0.022399894892643542
AAPL,12,no_cal,0,0.005251703819788086
AAPL,12,no_cal,0,0.025641705384991602
AAPL,12,no_cal,0,0.02497928606832654
AAPL,12,no_cal,1,0.024026485032881156
AAPL,12,no_cal,1,0.033471465456500975
AAPL,12,no_cal,1,0.02082646688762691
AAPL,12,no_cal,1,0.008701690550296346
AAPL,12,no_cal,1,0.02733410527742703
AAPL,12,no_cal,1,0.015813340931726986
AAPL,12,no_cal,1,0.01846116662692904
AAPL,12,no_cal,1,0.010380376119774107
AAPL,12,no_cal,1,0.007634322309406783
AAPL,12,no_cal,0,0.013367758688410827
AAPL,12,no_cal,0,0.02254351097141952
AAPL,12,no_cal,0,0.02491347380357415
AAPL,12,no_cal,0,0.009749197552677084
AAPL,12,no_cal,0,0.015248815522868235
AAPL,12,no_cal,0,0.022603411729470776
AAPL,12,no_cal,0,0.023698684728007267
AAPL,12,no_cal,0,0.008549822398926944
AAPL,12,no_cal,0,0.019948310967047772
AAPL,12,no_cal,1,0.03336136133708594
AAPL,12,no_cal,1,0.01948158665993803
AAPL,12,no_cal,0,0.020207954535867066
AAPL,12,no_cal,0,0.02123285569270953
AAPL,12,no_cal,0,0.012810223449979974
AAPL,12,no_cal,0,0.01322559954001071
AAPL,12,no_cal,0,0.021871247253076456
AAPL,12,no_cal,0,0.03817964897205339
AAPL,12,no_cal,0,0.01567320876138102
AAPL,12,no_cal,0,0.007292875534221593
AAPL,12,no_cal,1,0.08916752977418388
AAPL,12,no_cal,1,0.02405578186811999
AAPL,12,no_cal,1,0.015579359133524309
AAPL,12,no_cal,1,0.023180986139741077
AAPL,12,no_cal,1,0.007761659337239537
AAPL,12,no_cal,1,0.013221868566772238
AAPL,12,no_cal,1,0.024828207117810978
AAPL,12,no_cal,1,0.03344887807925378
AAPL,12,no_cal,1,0.02490114827437966
AAPL,12,no_cal,0,0.011989136035321438
AAPL,12,no_cal,0,0.037067680105915934
AAPL,12,no_cal,0,0.03213210273095179
AAPL,12,no_cal,0,0.022806114217794483
AAPL,12,no_cal,0,0.07527387229345128
AAPL,12,no_cal,0,0.029423268359669894
AAPL,12,no_cal,0,0.016100545781085572
AAPL,12,no_cal,0,0.07015103096573475
AAPL,12,no_cal,0,0.03362391011511729
AAPL,12,no_cal,0,0.1321553899367183
AAPL,12,no_cal,0,0.16173380317739655
AAPL,12,no_cal,0,0.07452535610596055
AAPL,12,no_cal,1,0.15316953367716196
AAPL,12,no_cal,1,0.2068595217518318
AAPL,12,no_cal,1,0.034198576300002996
AAPL,12,no_cal,1,0.017111960197595744
AAPL,12,no_cal,1,0.036997511283824114
AAPL,12,no_cal,1,0.016383930597719597
AAPL,12,no_cal,1,0.06019829677899905
AAPL,12,no_cal,1,0.04310295790204135
AAPL,12,no_cal,1,0.019590572738966704
AAPL,12,no_cal,1,0.01597603966976599
AAPL,12,platt,0,0.5777843354346023
AAPL,12,platt,1,0.5905103224398929
AAPL,12,platt,1,0.5672895114123216
AAPL,12,platt,1,0.569972524171341
AAPL,12,platt,0,0.5574278466066181
AAPL,12,platt,0,0.5753368003141566
AAPL,12,platt,0,0.5675112242819894
AAPL,12,platt,1,0.5775509990670308
AAPL,12,platt,1,0.5622121799086234
AAPL,12,platt,1,0.5652302722833377
AAPL,12,platt,1,0.5616066473830963
AAPL,12,platt,1,0.5591704443597908
AAPL,12,platt,1,0.5982628120801529
AAPL,12,platt,1,0.5499807074548906
AAPL,12,platt,1,0.5718477721509894
AAPL,12,platt,1,0.5860853119659812
AAPL,12,platt,1,0.5665594475186106
AAPL,12,platt,1,0.5828792194468702
AAPL,12,platt,1,0.5677463187647052
AAPL,12,platt,1,0.5539022445191943
AAPL,12,platt,1,0.5982716180326229
AAPL,12,platt,1,0.5706383506693851
AAPL,12,platt,1,0.5642004149526961
AAPL,12,platt,1,0.5504888632684934
AAPL,12,platt,1,0.5630624419068202
AAPL,12,platt,1,0.5665598230560724
AAPL,12,platt,1,0.5668294846508444
AAPL,12,platt,1,0.5758816252943798
AAPL,12,platt,1,0.5656072832357124
AAPL,12,platt,1,0.570015042226319
AAPL,12,platt,1,0.5730524304186403
AAPL,12,platt,1,0.5769948822891625
AAPL,12,platt,1,0.5616527655276428
AAPL,12,platt,1,0.5610992582529177
AAPL,12,platt,1,0.5584269420099394
AAPL,12,platt,0,0.5790799258668675
AAPL,12,platt,0,0.5622669169947523
AAPL,12,platt,0,0.5547591592331316
AAPL,12,platt,0,0.5610163768632549
AAPL,12,platt,1,0.5720138727159885
AAPL,12,platt,1,0.5677721863387287
AAPL,12,platt,1,0.5792072605621954
AAPL,12,platt,1,0.5820231872350606
AAPL,12,platt,1,0.5790926285117439
AAPL,12,platt,1,0.5608981451330126
AAPL,12,platt,0,0.5546139913852233
AAPL,12,platt,0,0.5625647996458921
AAPL,12,platt,0,0.5553712254417688
AAPL,12,platt,1,0.5634151160440605
AAPL,12,platt,1,0.5564307586888456
AAPL,12,platt,1,0.5625621939941381
AAPL,12,platt,1,0.5582005871511198
AAPL,12,platt,0,0.5834322237134546
AAPL,12,platt,0,0.5646649107563966
AAPL,12,platt,0,0.5864078698151827
AAPL,12,platt,0,0.5565552307162648
AAPL,12,platt,0,0.5553597314502343
AAPL,12,platt,0,0.5846165936643636
AAPL,12,platt,0,0.5520335923390265
AAPL,12,platt,0,0.5820027247021948
AAPL,12,platt,1,0.5760563835091471
AAPL,12,platt,0,0.5435635585662011
AAPL,12,platt,0,0.5695915448264808
AAPL,12,platt,0,0.5637306366992697
AAPL,12,platt,0,0.5359679374305071
AAPL,12,platt,0,0.5663320939223911
AAPL,12,platt,0,0.5658279428773423
AAPL,12,platt,1,0.5650792073092433
AAPL,12,platt,1,0.571478444586065
AAPL,12,platt,1,0.5623308202962265
AAPL,12,platt,1,0.5456183854190674
AAPL,12,platt,1,0.5675641315046471
AAPL,12,platt,1,0.5570477942004024
AAPL,12,platt,1,0.5600162844019897
AAPL,12,platt,1,0.548991004797206
AAPL,12,platt,1,0.543117100701048
AAPL,12,platt,0,0.5538300753896632
AAPL,12,platt,0,0.563853531844165
AAPL,12,platt,0,0.5657771379018354
AAPL,12,platt,0,0.5477914570975806
AAPL,12,platt,0,0.5563512816426116
AAPL,12,platt,0,0.563904561920456
AAPL,12,platt,0,0.5648148322643886
AAPL,12,platt,0,0.545281825337702
AAPL,12,platt,0,0.5615033871445915
AAPL,12,platt,1,0.5714146375848704
AAPL,12,platt,1,0.5610488356350762
AAPL,12,platt,0,0.561751725271149
AAPL,12,platt,0,0.5627021272727395
AAPL,12,platt,0,0.5530146399628251
AAPL,12,platt,0,0.5536254175866835
AAPL,12,platt,0,0.5632714619154434
AAPL,12,platt,0,0.574031360679624
AAPL,12,platt,0,0.5568772304787474
AAPL,12,platt,0,0.5422426196209996
AAPL,12,platt,1,0.5908096450116189
AAPL,12,platt,1,0.5651026622388369
AAPL,12,platt,1,0.556762151451197
AAPL,12,platt,1,0.5643898679934202
AAPL,12,platt,1,0.5434332562174974
AAPL,12,platt,1,0.5536200169079053
AAPL,12,platt,1,0.5657111178331765
AAPL,12,platt,1,0.5714653715906337
AAPL,12,platt,1,0.5657676082934877
AAPL,12,platt,0,0.5517470331613387
AAPL,12,platt,0,0.5734572593135975
AAPL,12,platt,0,0.5706879498231302
AAPL,12,platt,0,0.5640762617744094
AAPL,12,platt,0,0.5873957144631391
AAPL,12,platt,0,0.5689855507683846
AAPL,12,platt,0,0.5573927291080562
AAPL,12,platt,0,0.5859870053976743
AAPL,12,platt,0,0.5715664509956919
AAPL,12,platt,0,0.5989476595398763
AAPL,12,platt,0,0.6032846820001151
AAPL,12,platt,0,0.5871955831941708
AAPL,12,platt,1,0.602102882177436
AAPL,12,platt,1,0.6087852813666632
AAPL,12,platt,1,0.5718947400748613
AAPL,12,platt,1,0.5585606304782921
AAPL,12,platt,1,0.573420471836653
AAPL,12,platt,1,0.5577271415161846
AAPL,12,platt,1,0.582949122000002
AAPL,12,platt,1,0.5763923888145627
AAPL,12,platt,1,0.5611559361246989
AAPL,12,platt,1,0.5572439525975356
AAPL,12,isotonic,0,0.5116279069767442
AAPL,12,isotonic,1,0.5116279069767442
AAPL,12,isotonic,1,0.3333333333333333
AAPL,12,isotonic,1,0.35079668306708556
AAPL,12,isotonic,0,0.3333333333333333
AAPL,12,isotonic,0,0.5116279069767442
AAPL,12,isotonic,0,0.3333333333333333
AAPL,12,isotonic,1,0.5116279069767442
AAPL,12,isotonic,1,0.3333333333333333
AAPL,12,isotonic,1,0.3333333333333333
AAPL,12,isotonic,1,0.3333333333333333
AAPL,12,isotonic,1,0.3333333333333333
AAPL,12,isotonic,1,0.5116279069767442
AAPL,12,isotonic,1,0.3333333333333333
AAPL,12,isotonic,1,0.5116279069767442
AAPL,12,isotonic,1,0.5116279069767442
AAPL,12,isotonic,1,0.3333333333333333
AAPL,12,isotonic,1,0.5116279069767442
AAPL,12,isotonic,1,0.3333333333333333
AAPL,12,isotonic,1,0.3333333333333333
AAPL,12,isotonic,1,0.5116279069767442
AAPL,12,isotonic,1,0.40720363356287786
AAPL,12,isotonic,1,0.3333333333333333
AAPL,12,isotonic,1,0.3333333333333333
AAPL,12,isotonic,1,0.3333333333333333
AAPL,12,isotonic,1,0.3333333333333333
AAPL,12,isotonic,1,0.3333333333333333
AAPL,12,isotonic,1,0.5116279069767442
AAPL,12,isotonic,1,0.3333333333333333
AAPL,12,isotonic,1,0.3543421561048769
AAPL,12,isotonic,1,0.5116279069767442
AAPL,12,isotonic,1,0.5116279069767442
AAPL,12,isotonic,1,0.3333333333333333
AAPL,12,isotonic,1,0.3333333333333333
AAPL,12,isotonic,1,0.3333333333333333
AAPL,12,isotonic,0,0.5116279069767442
AAPL,12,isotonic,0,0.3333333333333333
AAPL,12,isotonic,0,0.3333333333333333
AAPL,12,isotonic,0,0.3333333333333333
AAPL,12,isotonic,1,0.5116279069767442
AAPL,12,isotonic,1,0.3333333333333333
AAPL,12,isotonic,1,0.5116279069767442
AAPL,12,isotonic,1,0.5116279069767442
AAPL,12,isotonic,1,0.5116279069767442
AAPL,12,isotonic,1,0.3333333333333333
AAPL,12,isotonic,0,0.3333333333333333
AAPL,12,isotonic,0,0.3333333333333333
AAPL,12,isotonic,0,0.3333333333333333
AAPL,12,isotonic,1,0.3333333333333333
AAPL,12,isotonic,1,0.3333333333333333
AAPL,12,isotonic,1,0.3333333333333333
AAPL,12,isotonic,1,0.3333333333333333
AAPL,12,isotonic,0,0.5116279069767442
AAPL,12,isotonic,0,0.3333333333333333
AAPL,12,isotonic,0,0.5116279069767442
AAPL,12,isotonic,0,0.3333333333333333
AAPL,12,isotonic,0,0.3333333333333333
AAPL,12,isotonic,0,0.5116279069767442
AAPL,12,isotonic,0,0.3333333333333333
AAPL,12,isotonic,0,0.5116279069767442
AAPL,12,isotonic,1,0.5116279069767442
AAPL,12,isotonic,0,0.3333333333333333
AAPL,12,isotonic,0,0.3333333333333333
AAPL,12,isotonic,0,0.3333333333333333
AAPL,12,isotonic,0,1e-07
AAPL,12,isotonic,0,0.3333333333333333
AAPL,12,isotonic,0,0.3333333333333333
AAPL,12,isotonic,1,0.3333333333333333
AAPL,12,isotonic,1,0.48113686369062925
AAPL,12,isotonic,1,0.3333333333333333
AAPL,12,isotonic,1,0.3333333333333333
AAPL,12,isotonic,1,0.3333333333333333
AAPL,12,isotonic,1,0.3333333333333333
AAPL,12,isotonic,1,0.3333333333333333
AAPL,12,isotonic,1,0.3333333333333333
AAPL,12,isotonic,1,0.3333333333333333
AAPL,12,isotonic,0,0.3333333333333333
AAPL,12,isotonic,0,0.3333333333333333
AAPL,12,isotonic,0,0.3333333333333333
AAPL,12,isotonic,0,0.3333333333333333
AAPL,12,isotonic,0,0.3333333333333333
AAPL,12,isotonic,0,0.3333333333333333
AAPL,12,isotonic,0,0.3333333333333333
AAPL,12,isotonic,0,0.3333333333333333
AAPL,12,isotonic,0,0.3333333333333333
AAPL,12,isotonic,1,0.47541079597723124
AAPL,12,isotonic,1,0.3333333333333333
AAPL,12,isotonic,0,0.3333333333333333
AAPL,12,isotonic,0,0.3333333333333333
AAPL,12,isotonic,0,0.3333333333333333
AAPL,12,isotonic,0,0.3333333333333333
AAPL,12,isotonic,0,0.3333333333333333
AAPL,12,isotonic,0,0.5116279069767442
AAPL,12,isotonic,0,0.3333333333333333
AAPL,12,isotonic,0,0.1634575008270654
AAPL,12,isotonic,1,0.5116279069767442
AAPL,12,isotonic,1,0.3333333333333333
AAPL,12,isotonic,1,0.3333333333333333
AAPL,12,isotonic,1,0.3333333333333333
AAPL,12,isotonic,1,0.3333333333333333
AAPL,12,isotonic,1,0.3333333333333333
AAPL,12,isotonic,1,0.3333333333333333
AAPL,12,isotonic,1,0.479962186010333
AAPL,12,isotonic,1,0.3333333333333333
AAPL,12,isotonic,0,0.3333333333333333
AAPL,12,isotonic,0,0.5116279069767442
AAPL,12,isotonic,0,0.41148205240798397
AAPL,12,isotonic,0,0.3333333333333333
AAPL,12,isotonic,0,0.5116279069767442
AAPL,12,isotonic,0,0.3333333333333333
AAPL,12,isotonic,0,0.3333333333333333
AAPL,12,isotonic,0,0.5116279069767442
AAPL,12,isotonic,0,0.489064890747387
AAPL,12,isotonic,0,0.5116279069767442
AAPL,12,isotonic,0,0.5116279069767442
AAPL,12,isotonic,0,0.5116279069767442
AAPL,12,isotonic,1,0.5116279069767442
AAPL,12,isotonic,1,0.5116279069767442
AAPL,12,isotonic,1,0.5116279069767442
AAPL,12,isotonic,1,0.3333333333333333
AAPL,12,isotonic,1,0.5116279069767442
AAPL,12,isotonic,1,0.3333333333333333
AAPL,12,isotonic,1,0.5116279069767442
AAPL,12,isotonic,1,0.5116279069767442
AAPL,12,isotonic,1,0.3333333333333333
AAPL,12,isotonic,1,0.3333333333333333
AAPL,13,no_cal,0,0.08962183672322832
AAPL,13,no_cal,0,0.05877194576173834
AAPL,13,no_cal,0,0.05886711217170315
AAPL,13,no_cal,0,0.15594823071220273
AAPL,13,no_cal,1,0.11958404260763424
AAPL,13,no_cal,1,0.12168417078420066
AAPL,13,no_cal,1,0.06561102846417555
AAPL,13,no_cal,1,0.02015096806318042
AAPL,13,no_cal,1,0.05461258571724045
AAPL,13,no_cal,1,0.04701757150020141
AAPL,13,no_cal,1,0.0993235188170079
AAPL,13,no_cal,1,0.046501967627218435
AAPL,13,no_cal,1,0.03631833787008678
AAPL,13,no_cal,0,0.06248652298292351
AAPL,13,no_cal,0,0.08115619317775433
AAPL,13,no_cal,0,0.2652635267865968
AAPL,13,no_cal,0,0.13092638623438865
AAPL,13,no_cal,0,0.06948245220937789
AAPL,13,no_cal,0,0.06470276514584332
AAPL,13,no_cal,0,0.10512260064749862
AAPL,13,no_cal,0,0.05437647252329255
AAPL,13,no_cal,0,0.09235793801315798
AAPL,13,no_cal,1,0.13880186410428444
AAPL,13,no_cal,1,0.05693920322183846
AAPL,13,no_cal,0,0.10892720942016275
AAPL,13,no_cal,0,0.07351172813618624
AAPL,13,no_cal,0,0.07212506816860474
AAPL,13,no_cal,0,0.06473190036773581
AAPL,13,no_cal,0,0.16989578562772517
AAPL,13,no_cal,0,0.031070191093918995
AAPL,13,no_cal,0,0.048131202958827966
AAPL,13,no_cal,0,0.01606242893696558
AAPL,13,no_cal,1,0.1326706476872979
AAPL,13,no_cal,1,0.03245389889682481
AAPL,13,no_cal,1,0.08753613928956791
AAPL,13,no_cal,1,0.15378450081147607
AAPL,13,no_cal,1,0.020178208037454043
AAPL,13,no_cal,1,0.03546808768318488
AAPL,13,no_cal,1,0.09138927949961265
AAPL,13,no_cal,1,0.11416600990145866
AAPL,13,no_cal,1,0.047859875356564545
AAPL,13,no_cal,0,0.053153183913374466
AAPL,13,no_cal,0,0.20142068275094677
AAPL,13,no_cal,0,0.15549078422571516
AAPL,13,no_cal,0,0.1123345735531171
AAPL,13,no_cal,0,0.2743664691853147
AAPL,13,no_cal,0,0.15659253784205582
AAPL,13,no_cal,0,0.12445794619199757
AAPL,13,no_cal,0,0.2708016161637811
AAPL,13,no_cal,0,0.19218596280480432
AAPL,13,no_cal,0,0.44000831128345924
AAPL,13,no_cal,0,0.37606574498989936
AAPL,13,no_cal,0,0.2381364034747647
AAPL,13,no_cal,1,0.3563597863821147
AAPL,13,no_cal,1,0.3666563134307125
AAPL,13,no_cal,1,0.10668414937800028
AAPL,13,no_cal,1,0.033428163239163255
AAPL,13,no_cal,1,0.07706045873586928
AAPL,13,no_cal,1,0.08610222214493232
AAPL,13,no_cal,1,0.3893625913835228
AAPL,13,no_cal,1,0.27056194164420505
AAPL,13,no_cal,1,0.17666015991706216
AAPL,13,no_cal,1,0.09067040129018819
AAPL,13,no_cal,1,0.0682189704756977
AAPL,13,no_cal,1,0.1840733863174803
AAPL,13,no_cal,1,0.19622050636841581
AAPL,13,no_cal,1,0.07136392935563193
AAPL,13,no_cal,1,0.0979343724912873
AAPL,13,no_cal,1,0.07363651807454245
AAPL,13,no_cal,1,0.2317068183360568
AAPL,13,no_cal,1,0.13172589616612013
AAPL,13,no_cal,0,0.16216363736511574
AAPL,13,no_cal,0,0.12314994168277023
AAPL,13,no_cal,0,0.11926800856205938
AAPL,13,no_cal,1,0.09267535638043752
AAPL,13,no_cal,0,0.16486382639040456
AAPL,13,no_cal,1,0.15630262199982736
AAPL,13,no_cal,1,0.21405249577607105
AAPL,13,no_cal,1,0.07140446988718088
AAPL,13,no_cal,1,0.21732247981469976
AAPL,13,no_cal,1,0.07373941754032738
AAPL,13,no_cal,1,0.07781090392860698
AAPL,13,no_cal,1,0.1051853920623369
AAPL,13,no_cal,1,0.18281840983915884
AAPL,13,no_cal,1,0.02187793343331294
AAPL,13,no_cal,1,0.3748003680757471
AAPL,13,no_cal,1,0.06761931282236432
AAPL,13,no_cal,0,0.33857730394398206
AAPL,13,no_cal,0,0.19331027636308223
AAPL,13,no_cal,0,0.07663814955964358
AAPL,13,no_cal,0,0.08024186323032692
AAPL,13,no_cal,0,0.11364755246873384
AAPL,13,no_cal,0,0.26787010119190435
AAPL,13,no_cal,0,0.1953166179147431
AAPL,13,no_cal,0,0.08997462356135923
AAPL,13,no_cal,0,0.2791484988111954
AAPL,13,no_cal,0,0.15601993882271678
AAPL,13,no_cal,0,0.21162200637997428
AAPL,13,no_cal,0,0.3703240624837377
AAPL,13,no_cal,0,0.07066381072348199
AAPL,13,no_cal,1,0.08804054670078826
AAPL,13,no_cal,1,0.051295951360990806
AAPL,13,no_cal,1,0.13546665721644985
AAPL,13,no_cal,0,0.12428869435453682
AAPL,13,no_cal,0,0.12400808930434408
AAPL,13,no_cal,1,0.13399368367851153
AAPL,13,no_cal,1,0.09416877335953064
AAPL,13,no_cal,1,0.14324267718348832
AAPL,13,no_cal,1,0.1486024536611731
AAPL,13,no_cal,1,0.17125416885235079
AAPL,13,no_cal,1,0.09910492383533831
AAPL,13,no_cal,1,0.08231967100406207
AAPL,13,no_cal,0,0.10643400071406618
AAPL,13,no_cal,0,0.043620517638273355
AAPL,13,no_cal,0,0.07082209044002279
AAPL,13,no_cal,0,0.2634905674918129
AAPL,13,no_cal,0,0.07624594005797948
AAPL,13,no_cal,0,0.2773361308449015
AAPL,13,no_cal,1,0.19216609871948198
AAPL,13,no_cal,1,0.2637142370193439
AAPL,13,no_cal,1,0.03989262238774166
AAPL,13,no_cal,1,0.0401265290854444
AAPL,13,no_cal,0,0.0534253437607666
AAPL,13,no_cal,0,0.06071041906340488
AAPL,13,no_cal,0,0.088025946987928
AAPL,13,no_cal,0,0.14241815021982576
AAPL,13,platt,0,0.5931220399179163
AAPL,13,platt,0,0.5583435260897988
AAPL,13,platt,0,0.558476158377801
AAPL,13,platt,0,0.6396560377327418
AAPL,13,platt,1,0.6171811861442105
AAPL,13,platt,1,0.6186436753422728
AAPL,13,platt,1,0.5673791718969191
AAPL,13,platt,1,0.47176552623313844
AAPL,13,platt,1,0.5523317523319801
AAPL,13,platt,1,0.5400987464201698
AAPL,13,platt,1,0.6016629093618044
AAPL,13,platt,1,0.5391995937200837
AAPL,13,platt,1,0.5191056838862442
AAPL,13,platt,0,0.5633711126765987
AAPL,13,platt,0,0.5849057398305064
AAPL,13,platt,0,0.686428584209625
AAPL,13,platt,0,0.6248089204687824
AAPL,13,platt,0,0.5720948326233626
AAPL,13,platt,0,0.5662335975157066
AAPL,13,platt,0,0.6063928072600893
AAPL,13,platt,0,0.5519772000762578
AAPL,13,platt,0,0.595617631597062
AAPL,13,platt,1,0.6297478285476761
AAPL,13,platt,1,0.5557474989461413
AAPL,13,platt,0,0.6093620825616803
AAPL,13,platt,0,0.576738465099867
AAPL,13,platt,0,0.5751689548250937
AAPL,13,platt,0,0.5662705879594986
AAPL,13,platt,0,0.6470020741835915
AAPL,13,platt,0,0.5064814191289498
AAPL,13,platt,0,0.542008359235577
AAPL,13,platt,0,0.45380357814839667
AAPL,13,platt,1,0.6259263341951316
AAPL,13,platt,1,0.5100004903834765
AAPL,13,platt,1,0.5911697682278221
AAPL,13,platt,1,0.6384628997288793
AAPL,13,platt,1,0.47187302661007907
AAPL,13,platt,1,0.5171862046543879
AAPL,13,platt,1,0.5947423759343473
AAPL,13,platt,1,0.6132926419548168
AAPL,13,platt,1,0.5415471053705442
AAPL,13,platt,0,0.5501158593484912
AAPL,13,platt,0,0.6617847854286059
AAPL,13,platt,0,0.6394050641447152
AAPL,13,platt,0,0.6119384594295271
AAPL,13,platt,0,0.6895321229635148
AAPL,13,platt,0,0.6400083858197645
AAPL,13,platt,0,0.6205391135647099
AAPL,13,platt,0,0.6883265765929987
AAPL,13,platt,0,0.6576807975489821
AAPL,13,platt,0,0.7362940057623023
AAPL,13,platt,0,0.7198730237675285
AAPL,13,platt,0,0.6766408155989577
AAPL,13,platt,1,0.7144839137407819
AAPL,13,platt,1,0.7173227789129484
AAPL,13,platt,1,0.6076237378527766
AAPL,13,platt,1,0.5123917467187739
AAPL,13,platt,1,0.5806276626300085
AAPL,13,platt,1,0.5898013265493952
AAPL,13,platt,1,0.7234107956353665
AAPL,13,platt,1,0.6882450763948725
AAPL,13,platt,1,0.6503694059353895
AAPL,13,platt,1,0.5940870111065232
