symbol,mode,fold,split,task,horizon_days,model,n_rows,mae,rmse,r2,extra
AAPL,walk,4,val,volatility,10,BASELINE_ZERO,116,0.016111617060496776,0.017004367048155198,-8.78032807934607,
AAPL,walk,4,test,volatility,10,BASELINE_ZERO,116,0.012757991178466174,0.013315701721053832,-11.193172449293519,
AAPL,walk,4,val,volatility,10,BASELINE_MEAN_TRAIN,116,0.004533912710802667,0.0055118864209571135,-0.02762107229987376,mean=0.015208
AAPL,walk,4,test,volatility,10,BASELINE_MEAN_TRAIN,116,0.003890514049962657,0.004532539769609608,-0.41277124406313104,mean=0.015208
AAPL,walk,4,val,volatility,10,RIDGE,116,0.009967209235031485,0.011111894422085235,-3.176463539398,alpha=5.0
AAPL,walk,4,test,volatility,10,RIDGE,116,0.014592027064803625,0.015324878616008201,-15.150377810227749,alpha=5.0
AAPL,walk,4,val,volatility,10,ELASTICNET,116,0.008653141843532806,0.009828010482467411,-2.2671095992554817,alpha=1e-3 l1=0.2
AAPL,walk,4,test,volatility,10,ELASTICNET,116,0.010368845589613653,0.011292112484950542,-7.768776303654663,alpha=1e-3 l1=0.2
AAPL,walk,4,val,volatility,10,HGB,116,0.012055283936091812,0.013794848710311764,-5.436745904977201,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,4,test,volatility,10,HGB,116,0.013432273755662737,0.015458994000682156,-15.434294192597637,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,5,val,volatility,10,BASELINE_ZERO,116,0.011991524353060615,0.012340550766381866,-16.932120269188566,
AAPL,walk,5,test,volatility,10,BASELINE_ZERO,116,0.015707470975494884,0.016470764925561914,-10.04519751272747,
AAPL,walk,5,val,volatility,10,BASELINE_MEAN_TRAIN,116,0.0036940106231371146,0.0044822848579362294,-1.365709771564191,mean=0.0153972
AAPL,walk,5,test,volatility,10,BASELINE_MEAN_TRAIN,116,0.004112757492546819,0.004965656746140371,-0.00392053899326128,mean=0.0153972
AAPL,walk,5,val,volatility,10,RIDGE,116,0.009099059255397429,0.009916532915058642,-10.579299109952832,alpha=5.0
AAPL,walk,5,test,volatility,10,RIDGE,116,0.008369599836893695,0.00960593457003141,-2.756861606010701,alpha=5.0
AAPL,walk,5,val,volatility,10,ELASTICNET,116,0.006729132946402672,0.007564479288427325,-5.737839061237707,alpha=1e-3 l1=0.2
AAPL,walk,5,test,volatility,10,ELASTICNET,116,0.007012602988256611,0.008191331136147124,-1.7318378258649498,alpha=1e-3 l1=0.2
AAPL,walk,5,val,volatility,10,HGB,116,0.008797520844170162,0.010213428002178624,-11.28303305485862,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,5,test,volatility,10,HGB,116,0.0070017367031096,0.008764806591150549,-2.1277398469118234,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,6,val,volatility,10,BASELINE_ZERO,116,0.012757991178466174,0.013315701721053832,-11.193172449293519,
AAPL,walk,6,test,volatility,10,BASELINE_ZERO,116,0.020510092660633205,0.021545781067771278,-9.657828069949531,
AAPL,walk,6,val,volatility,10,BASELINE_MEAN_TRAIN,116,0.003938685905809245,0.004581884022711561,-0.443699426432026,mean=0.0152981
AAPL,walk,6,test,volatility,10,BASELINE_MEAN_TRAIN,116,0.006397060389116658,0.008409624356985891,-0.6236687011492508,mean=0.0152981
AAPL,walk,6,val,volatility,10,RIDGE,116,0.0050088910136148815,0.0062103422109797525,-1.6522817908870842,alpha=5.0
AAPL,walk,6,test,volatility,10,RIDGE,116,0.005375072964146952,0.006861981505804121,-0.08104385224780053,alpha=5.0
AAPL,walk,6,val,volatility,10,ELASTICNET,116,0.004089431686470015,0.00511945957096502,-0.802340472527723,alpha=1e-3 l1=0.2
AAPL,walk,6,test,volatility,10,ELASTICNET,116,0.004793416444371868,0.0059893513975960554,0.17642375204831884,alpha=1e-3 l1=0.2
AAPL,walk,6,val,volatility,10,HGB,116,0.004606195156146674,0.005844283446981292,-1.3488276017763288,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,6,test,volatility,10,HGB,116,0.007915026723216938,0.009774747781713748,-1.193589431589173,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,7,val,volatility,10,BASELINE_ZERO,116,0.015707470975494884,0.016470764925561914,-10.04519751272747,
AAPL,walk,7,test,volatility,10,BASELINE_ZERO,116,0.020689819424560083,0.021655375640240802,-10.469638798383698,
AAPL,walk,7,val,volatility,10,BASELINE_MEAN_TRAIN,116,0.004128568131827347,0.004987561091223182,-0.012796997567749546,mean=0.0151468
AAPL,walk,7,test,volatility,10,BASELINE_MEAN_TRAIN,116,0.006272178212054325,0.00846234861950594,-0.7514595989390067,mean=0.0151468
AAPL,walk,7,val,volatility,10,RIDGE,116,0.003790303351934147,0.004986399612809953,-0.012325342240495418,alpha=5.0
AAPL,walk,7,test,volatility,10,RIDGE,116,0.004564209527421067,0.005627117678533326,0.2255555115088309,alpha=5.0
AAPL,walk,7,val,volatility,10,ELASTICNET,116,0.003810038151361227,0.004794649662386381,0.064034787181245,alpha=1e-3 l1=0.2
AAPL,walk,7,test,volatility,10,ELASTICNET,116,0.004050215528890596,0.005046323978955155,0.37717138603737854,alpha=1e-3 l1=0.2
AAPL,walk,7,val,volatility,10,HGB,116,0.004852980333590395,0.006043725925608339,-0.48715238387873927,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,7,test,volatility,10,HGB,116,0.008182619937960964,0.010131390970254827,-1.5104781652152788,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,8,val,volatility,10,BASELINE_ZERO,116,0.020510092660633205,0.021545781067771278,-9.657828069949531,
