symbol,mode,fold,split,task,horizon_days,model,n_rows,acc,balacc,f1,auc,posrate,threshold,extra
AAPL,walk,3,test,direction,5,HGB,121,0.628099173553719,0.5,0.7715736040609137,0.6149122807017543,0.628099173553719,0.05,t_f1=0.6556 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,4,val,direction,5,BASELINE_ALL_ZERO,121,0.5041322314049587,0.5,0.0,0.5,0.49586776859504134,0.5,
AAPL,walk,4,test,direction,5,BASELINE_ALL_ZERO,121,0.36363636363636365,0.5,0.0,0.5,0.6363636363636364,0.5,
AAPL,walk,4,val,direction,5,BASELINE_CONST_FROM_TRAIN,121,0.49586776859504134,0.5,0.6629834254143646,0.5,0.49586776859504134,0.5,p_train=0.594
AAPL,walk,4,test,direction,5,BASELINE_CONST_FROM_TRAIN,121,0.6363636363636364,0.5,0.7777777777777778,0.5,0.6363636363636364,0.5,p_train=0.594
AAPL,walk,4,val,direction,5,LOGREG,121,0.5041322314049587,0.5081967213114754,0.6666666666666666,0.5426229508196722,0.49586776859504134,0.49999999999999994,t_f1=0.6667 C=0.5 balanced
AAPL,walk,4,test,direction,5,LOGREG,121,0.6363636363636364,0.5,0.7777777777777778,0.4728453364817001,0.6363636363636364,0.49999999999999994,t_f1=0.6667 C=0.5 balanced
AAPL,walk,4,val,direction,5,HGB,121,0.5454545454545454,0.5486338797814208,0.6706586826347305,0.5816939890710383,0.49586776859504134,0.25,t_f1=0.6707 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,4,test,direction,5,HGB,121,0.6198347107438017,0.5211038961038961,0.7472527472527473,0.5702479338842975,0.6363636363636364,0.25,t_f1=0.6707 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,5,val,direction,5,BASELINE_ALL_ZERO,121,0.371900826446281,0.5,0.0,0.5,0.628099173553719,0.5,
AAPL,walk,5,test,direction,5,BASELINE_ALL_ZERO,121,0.4462809917355372,0.5,0.0,0.5,0.5537190082644629,0.5,
AAPL,walk,5,val,direction,5,BASELINE_CONST_FROM_TRAIN,121,0.628099173553719,0.5,0.7715736040609137,0.5,0.628099173553719,0.5,p_train=0.587
AAPL,walk,5,test,direction,5,BASELINE_CONST_FROM_TRAIN,121,0.5537190082644629,0.5,0.7127659574468085,0.5,0.5537190082644629,0.5,p_train=0.587
AAPL,walk,5,val,direction,5,LOGREG,121,0.628099173553719,0.5,0.7715736040609137,0.4786549707602339,0.628099173553719,0.05,t_f1=0.7716 C=0.5 balanced
AAPL,walk,5,test,direction,5,LOGREG,121,0.5537190082644629,0.5,0.7127659574468085,0.515478164731896,0.5537190082644629,0.05,t_f1=0.7716 C=0.5 balanced
AAPL,walk,5,val,direction,5,HGB,121,0.6198347107438017,0.49795321637426904,0.7628865979381443,0.5751461988304093,0.628099173553719,0.05,t_f1=0.7629 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,5,test,direction,5,HGB,121,0.5619834710743802,0.5308181315644003,0.6748466257668712,0.5574903261470425,0.5537190082644629,0.05,t_f1=0.7629 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,6,val,direction,5,BASELINE_ALL_ZERO,121,0.36363636363636365,0.5,0.0,0.5,0.6363636363636364,0.5,
AAPL,walk,6,test,direction,5,BASELINE_ALL_ZERO,121,0.6611570247933884,0.5,0.0,0.5,0.33884297520661155,0.5,
AAPL,walk,6,val,direction,5,BASELINE_CONST_FROM_TRAIN,121,0.6363636363636364,0.5,0.7777777777777778,0.5,0.6363636363636364,0.5,p_train=0.588
AAPL,walk,6,test,direction,5,BASELINE_CONST_FROM_TRAIN,121,0.33884297520661155,0.5,0.5061728395061729,0.5,0.33884297520661155,0.5,p_train=0.588
AAPL,walk,6,val,direction,5,LOGREG,121,0.6363636363636364,0.5,0.7777777777777778,0.5383707201889021,0.6363636363636364,0.05,t_f1=0.7778 C=0.5 balanced
AAPL,walk,6,test,direction,5,LOGREG,121,0.33884297520661155,0.5,0.5061728395061729,0.3478658536585366,0.33884297520661155,0.05,t_f1=0.7778 C=0.5 balanced
AAPL,walk,6,val,direction,5,HGB,121,0.5950413223140496,0.5746753246753247,0.6711409395973155,0.6006493506493507,0.6363636363636364,0.05,t_f1=0.6711 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,6,test,direction,5,HGB,121,0.4462809917355372,0.4742378048780488,0.40707964601769914,0.5067073170731707,0.33884297520661155,0.05,t_f1=0.6711 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,7,val,direction,5,BASELINE_ALL_ZERO,121,0.4462809917355372,0.5,0.0,0.5,0.5537190082644629,0.5,
AAPL,walk,7,test,direction,5,BASELINE_ALL_ZERO,121,0.5702479338842975,0.5,0.0,0.5,0.4297520661157025,0.5,
AAPL,walk,7,val,direction,5,BASELINE_CONST_FROM_TRAIN,121,0.5537190082644629,0.5,0.7127659574468085,0.5,0.5537190082644629,0.5,p_train=0.590
AAPL,walk,7,test,direction,5,BASELINE_CONST_FROM_TRAIN,121,0.4297520661157025,0.5,0.6011560693641619,0.5,0.4297520661157025,0.5,p_train=0.590
AAPL,walk,7,val,direction,5,LOGREG,121,0.5537190082644629,0.5,0.7127659574468085,0.5149253731343283,0.5537190082644629,0.05,t_f1=0.7128 C=0.5 balanced
AAPL,walk,7,test,direction,5,LOGREG,121,0.4297520661157025,0.5,0.6011560693641619,0.5936454849498327,0.4297520661157025,0.05,t_f1=0.7128 C=0.5 balanced
AAPL,walk,7,val,direction,5,HGB,121,0.5867768595041323,0.5657822001105584,0.6710526315789473,0.6293532338308457,0.5537190082644629,0.05,t_f1=0.6711 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,7,test,direction,5,HGB,121,0.48760330578512395,0.508082497212932,0.5230769230769231,0.5197881828316611,0.4297520661157025,0.05,t_f1=0.6711 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,8,val,direction,5,BASELINE_ALL_ZERO,121,0.6611570247933884,0.5,0.0,0.5,0.33884297520661155,0.5,
