symbol,mode,fold,split,task,horizon_days,model,n_rows,mae,rmse,r2,extra
AAPL,walk,0,val,return,5,BASELINE_PERSIST,121,0.055811001763308145,0.07868189890977957,-0.9556359189150025,pcol=persist_logret_kd
AAPL,walk,0,test,return,5,BASELINE_PERSIST,121,0.06285261172434337,0.07878669221808335,-1.1628943688722528,pcol=persist_logret_kd
AAPL,walk,0,val,return,5,BASELINE_ZERO,121,0.04232831034001224,0.05692566546148282,-0.023657263696384323,
AAPL,walk,0,test,return,5,BASELINE_ZERO,121,0.04297874573925878,0.05551375183958877,-0.0738181355230143,
AAPL,walk,0,val,return,5,BASELINE_MEAN_TRAIN,121,0.04110251435326993,0.05651167492811037,-0.008822358134014996,mean=0.00336919
AAPL,walk,0,test,return,5,BASELINE_MEAN_TRAIN,121,0.04230713005972359,0.05472704948720876,-0.043598975720846145,mean=0.00336919
AAPL,walk,0,val,return,5,RIDGE,121,0.06336671094162566,0.08049486678061729,-1.0467967180631832,alpha=5.0
AAPL,walk,0,test,return,5,RIDGE,121,0.10032156254790002,0.11772376109781561,-3.8290069727331204,alpha=5.0
AAPL,walk,0,val,return,5,RIDGE_SAFE,121,0.0540197872134114,0.06962384297445313,-0.5312789839326506,alpha=20.0
AAPL,walk,0,test,return,5,RIDGE_SAFE,121,0.07443940568237928,0.09142663839182545,-1.9125613266629022,alpha=20.0
AAPL,walk,0,val,return,5,ELASTICNET,121,0.04875509521491525,0.06410636609045892,-0.2981971718206953,alpha=1e-3 l1=0.2
AAPL,walk,0,test,return,5,ELASTICNET,121,0.061283199071409694,0.07754865280571674,-1.0954538004670598,alpha=1e-3 l1=0.2
AAPL,walk,0,val,return,5,HGB,121,0.05307715665446271,0.0655557643964071,-0.35756337069864985,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,0,test,return,5,HGB,121,0.05439168683853903,0.06819066523129463,-0.6202402976777275,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,0,val,return,5,RANDOMFOREST,121,0.04466197857825843,0.05870705498199354,-0.08872683962820505,n=800 leaf=10
AAPL,walk,0,test,return,5,RANDOMFOREST,121,0.04708744135836133,0.06065819508844425,-0.28206056578092276,n=800 leaf=10
AAPL,walk,0,val,return,5,EXTRATREES,121,0.04059411980992106,0.056692227910696634,-0.01527896594166056,n=1200 leaf=10
AAPL,walk,0,test,return,5,EXTRATREES,121,0.04340309032476258,0.055999163793251094,-0.09267915715403308,n=1200 leaf=10
AAPL,walk,0,val,return,5,HYBRID_RIDGE_HGB,121,0.08243807302622834,0.10283711842454867,-2.3407050821655426,ridge+HGB(residuals)
AAPL,walk,0,test,return,5,HYBRID_RIDGE_HGB,121,0.1233307540722795,0.14274025473017776,-6.0994141197399365,ridge+HGB(residuals)
