symbol,scenario,n_features,fold,split,n_rows,mae,rmse,r2
TSLA,ALL_FULL,56,12,test,121,0.010558187932842087,0.01220894615903691,-0.1473460649961551
TSLA,PRICE_ONLY,5,13,test,121,0.012618129256062668,0.015260150214856015,-0.24664698051790346
TSLA,PRICE+TECH,30,13,test,121,0.0098697508255442,0.013328823841680021,0.0489364694065445
TSLA,PRICE+TECH+LAG,35,13,test,121,0.009767931847697092,0.013216056220242698,0.06496121190897719
TSLA,ALL_NO_MACRO,43,13,test,121,0.009973878539815089,0.013101529793909534,0.08109653375031767
TSLA,ALL_NO_REGIME,48,13,test,121,0.010100269948608825,0.013058465764040236,0.08712737929698755
TSLA,ALL_FULL,56,13,test,121,0.01033005197365497,0.013248379150321808,0.060381910523106375
TSLA,PRICE_ONLY,5,14,test,121,0.010746432041795302,0.014026017306425479,0.031125129406844088
TSLA,PRICE+TECH,30,14,test,121,0.010558885991685835,0.01419182112546721,0.00808328587588858
TSLA,PRICE+TECH+LAG,35,14,test,121,0.01053448969946206,0.014124296937313182,0.017499840647107523
TSLA,ALL_NO_MACRO,43,14,test,121,0.010084785322653873,0.013416127162786359,0.11355196212026941
TSLA,ALL_NO_REGIME,48,14,test,121,0.010162838761752021,0.013695191246353043,0.07629104556117672
TSLA,ALL_FULL,56,14,test,121,0.009998871044226186,0.013405332208997874,0.11497790504596261
TSLA,PRICE_ONLY,5,15,test,121,0.012535660589553884,0.01777653613362258,-0.14521180740572648
TSLA,PRICE+TECH,30,15,test,121,0.01202502196939332,0.017006011234356494,-0.04808489126357385
TSLA,PRICE+TECH+LAG,35,15,test,121,0.011985736731669621,0.017010115212614037,-0.048590810794566286
TSLA,ALL_NO_MACRO,43,15,test,121,0.011873313296693364,0.016669656893462167,-0.007035682062577431
TSLA,ALL_NO_REGIME,48,15,test,121,0.011898630280371808,0.016853661461702554,-0.029390294443227383
TSLA,ALL_FULL,56,15,test,121,0.011815795169351846,0.016663845205512808,-0.006333621191391581
TSLA,PRICE_ONLY,5,16,test,121,0.014044625448457769,0.01914272718269362,-0.26330510271927965
TSLA,PRICE+TECH,30,16,test,121,0.013670262153646705,0.01817869061185608,-0.13926781148714817
TSLA,PRICE+TECH+LAG,35,16,test,121,0.013681796836933793,0.018150104913914077,-0.13568766802444077
TSLA,ALL_NO_MACRO,43,16,test,121,0.013564657118403281,0.018161023084379172,-0.1370544216717633
TSLA,ALL_NO_REGIME,48,16,test,121,0.013485171519169076,0.01802160098517221,-0.11966311121571205
TSLA,ALL_FULL,56,16,test,121,0.013446586568417709,0.018025473490741573,-0.12014435230963194
TSLA,PRICE_ONLY,5,17,test,121,0.016716523486137166,0.023440577478697103,-0.3446902578322393
TSLA,PRICE+TECH,30,17,test,121,0.014406847916984758,0.019467087391938004,0.07255620035847954
TSLA,PRICE+TECH+LAG,35,17,test,121,0.014482336963400727,0.019500247908815833,0.06939386703208528
